Hardeeville,32.2949,-81.0321,9293
Hardesty,36.6148,-101.1936,387
Hardin,45.7422,-107.6082,3766
Hardin,39.1591,-90.6248,792
Hardin,30.1493,-94.7377,702
Hardin,39.2676,-93.8313,683
Hardin,36.7651,-88.3023,414
Harding,46.1191,-94.0368,138
Harding,41.5179,-88.8487,16
Harding Gill Tract,26.4284,-98.0154,0
Harding-Birch Lakes,64.3711,-146.5999,206
Hardinsburg,37.7755,-86.4537,2404
Hardinsburg,38.462,-86.2733,188
Hardtner,37.0144,-98.6492,240
Hardwick,33.0523,-83.244,3226
Hardwick,43.7742,-96.1975,199
Hardwick,36.4026,-119.7208,167
Hardwood Acres,44.7213,-85.8263,735
Hardy,36.3189,-91.4794,853
Hardy,40.0113,-97.924,157
Hardy,47.1806,-111.8172,65
Hardy,42.8102,-94.0512,13
Hardyville,37.2535,-85.7896,104
Harford,41.7834,-75.7036,92
Hargill,26.4423,-98.0146,876
Haring,44.2819,-85.4007,296
Harker Heights,31.0572,-97.6446,33595
Harkers Island,34.7002,-76.5612,1080
Harlan,41.6495,-95.3268,4896
Harlan,36.8433,-83.3184,2304
Harlan,41.1966,-84.9245,1333
Harlansburg,41.0242,-80.1887,325
Harleigh,40.9862,-75.9703,986
Harlem,33.4275,-82.3131,3793
Harlem,26.7324,-80.9519,3050
Harlem,48.5318,-108.7847,879
Harlem Heights,26.516,-81.9293,1105
Harleysville,40.2792,-75.3873,9034
Harleyville,33.213,-80.4478,653
Harlingen,26.1916,-97.6977,115767
Harlingen,40.4502,-74.6581,697
Harlowton,46.4368,-109.8353,1054
Harman,38.9211,-79.5245,116
Harmon,46.9443,-100.9526,192
Harmon,41.7194,-89.556,81
Harmonsburg,41.6655,-80.3143,79
Harmony,40.8015,-80.125,1218
Harmony,41.8964,-71.6052,1094
Harmony,43.554,-92.0075,1089
Harmony,35.959,-80.7735,811
Harmony,39.5337,-87.073,708
Harmony,42.1589,-88.5286,0
Harmony Grove,33.1007,-117.1381,2044
Harmonyville,43.0372,-72.6657,159
Harold,30.6772,-86.831,408
Harper,30.2903,-99.2459,1199
Harper,37.2851,-98.0276,1191
Harper,43.857,-117.6265,159
Harper,41.3637,-92.0509,130
Harper Woods,42.439,-82.9293,15205
Harpers Ferry,39.3252,-77.741,342
Harpers Ferry,43.2006,-91.1522,210
Harpersville,33.3184,-86.4286,1649
Harperville,32.4928,-89.4879,256
Harpster,40.7384,-83.2502,273
Harrah,35.4786,-97.1873,6377
Harrah,46.4061,-120.541,663
Harrell,33.5099,-92.4001,253
Harrells,34.7278,-78.2015,220
Harrellsville,36.3017,-76.7918,180
Harrietta,44.3091,-85.7007,190
Harriman,35.9307,-84.5602,6021
Harriman,41.3088,-74.1445,2843
Harrington,38.9243,-75.5707,3805
Harrington,47.4803,-118.2554,446
Harrington Park,40.9899,-73.9804,4883
Harris,45.5976,-92.9869,924
Harris,43.4451,-95.4372,191
Harris,40.3062,-93.3504,68
Harris,38.3206,-95.445,11
Harris Hill,42.973,-78.6793,5853
Harrisburg,40.2752,-76.8843,499494
Harrisburg,35.3125,-80.6485,19203
Harrisburg,37.7374,-88.5457,8608
Harrisburg,43.4324,-96.7041,7790
Harrisburg,44.2719,-123.1656,3675
Harrisburg,35.5637,-90.7216,2574
Harrisburg,39.8108,-83.1687,360
Harrisburg,39.1397,-92.4579,344
Harrisburg,40.8873,-81.23,162
Harrisburg,41.5505,-103.7267,78
Harrison,41.0236,-73.7193,29279
Harrison,40.7431,-74.1531,19599
Harrison,39.2584,-84.7868,13460
Harrison,44.1935,-88.2941,13345
Harrison,36.2438,-93.1198,13217
Harrison,35.1271,-85.1453,8446
Harrison,44.0168,-84.808,2275
Harrison,37.7979,-89.3364,948
Harrison,32.8263,-82.7258,444
Harrison,47.4675,-116.8034,243
Harrison,42.6879,-103.8826,196
Harrison,45.7045,-111.7844,96
Harrison,43.431,-98.5268,6
Harrison City,40.3547,-79.6502,117
Harrison Lake,39.1855,-86.0256,193
Harrisonburg,38.4362,-78.8735,73926
Harrisonburg,31.7681,-91.825,317
Harrisonville,38.653,-94.3467,10002
Harrisonville,39.6881,-75.2701,302
Harriston,38.212,-78.8283,1252
Harristown,39.8429,-89.0608,1526
Harrisville,41.2852,-111.9859,6919
Harrisville,41.9687,-71.6768,1816
Harrisville,39.2104,-81.0485,1408
Harrisville,41.1365,-80.0105,849
Harrisville,44.6575,-83.2945,484
Harrisville,40.1815,-80.8869,197
Harrisville,43.8808,-89.4078,169
Harrod,40.7074,-83.9213,467
Harrodsburg,37.7654,-84.8474,9126
Harrodsburg,39.018,-86.5532,315
Harrogate,36.5752,-83.6462,4355
Harrold,34.0756,-99.0271,90
Harrold,44.5258,-99.7416,83
Hart,43.6955,-86.3679,1931
Hart,34.3857,-102.115,869
Hartford,41.7661,-72.6834,969171
Hartford,43.3223,-88.3784,15761
Hartford,43.621,-96.9424,3412
Hartford,31.1055,-85.6916,2677
Hartford,37.4507,-86.893,2653
Hartford,42.2047,-86.1661,2312
Hartford,38.8183,-90.0915,1456
Hartford,41.4577,-93.4038,814
Hartford,35.0236,-94.3799,504
Hartford,38.3084,-95.9566,442
Hartford,40.2395,-82.6884,414
Hartford City,40.4537,-85.3736,5685
Hartford City,38.9978,-81.9905,529
Hartford Village,43.6638,-72.3364,548
Hartington,42.6205,-97.2672,1736
Hartland,43.1029,-88.3396,9716
Hartland,42.6597,-83.7446,722
Hartland,43.8042,-93.4843,400
Hartland,42.3631,-88.5086,114
Hartland,36.6539,-118.9588,0
Hartland Colony,48.952,-109.4483,0
Hartleton,40.9002,-77.1564,237
Hartley,38.4203,-121.952,1966
Hartley,43.1791,-95.4768,1588
Hartley,35.8914,-102.3933,514
Hartline,47.6894,-119.1081,217
Hartly,39.1683,-75.7124,160
Hartman,35.4353,-93.6235,533
Hartman,38.1212,-102.2217,63
Hartrandt,42.8836,-106.3492,1005
Harts,38.0343,-82.129,578
Hartsburg,40.2505,-89.4411,441
Hartsburg,38.6974,-92.3068,120
Hartsdale,41.0154,-73.8036,3254
Hartsel,39.0219,-105.7976,0
Hartselle,34.4391,-86.9396,15586
Hartshorne,34.8392,-95.5596,1654
Hartstown,41.5512,-80.3822,203
Hartsville,36.3921,-86.1568,11805
Hartsville,34.3675,-80.0829,7422
Hartsville,39.2669,-85.6991,281
Hartville,40.9618,-81.3348,3355
Hartville,37.2502,-92.512,616
Hartville,42.3277,-104.7245,79
Hartwell,34.3496,-82.9289,4523
Hartwell,38.4331,-93.9342,20
Hartwick,41.7856,-92.3452,104
Hartwick Seminary,42.6522,-74.9602,322
Hartz Lake,41.1762,-86.4942,291
Harvard,42.4296,-88.6211,9875
Harvard,40.6201,-98.0961,1001
Harvel,39.3577,-89.5322,254
Harvest,34.8558,-86.752,6624
Harvey,29.8876,-90.0666,21710
Harvey,41.6076,-87.652,19831
Harvey,46.4832,-87.3569,3080
Harvey,47.7766,-99.9301,1720
Harvey,41.3179,-92.9227,204
Harvey Cedars,39.6995,-74.1426,478
Harveys Lake,41.3623,-76.0385,2800
Harveysburg,39.5022,-83.9984,767
Harveyville,38.7896,-95.9624,167
Harviell,36.6618,-90.4748,0
Harwich Center,41.6923,-70.0694,1620
Harwich Port,41.6724,-70.0641,2011
Harwick,40.5562,-79.8054,866
Harwood,46.9762,-96.8802,775
Harwood,29.6664,-97.5018,52
Harwood,37.9567,-94.1541,6
Harwood Heights,41.9663,-87.8057,8851
Hasbrouck Heights,40.8618,-74.0741,12067
Hashtown,39.025,-86.9245,84
Haskell,34.5095,-92.6406,4035
Haskell,33.1597,-99.732,3038
Haskell,35.8187,-95.6805,1645
Haskins,41.4648,-83.7043,1297
Haslet,32.9609,-97.3387,2710
Haslett,42.7525,-84.402,19025
Hasley Canyon,34.4817,-118.6665,1254
Hassell,35.9086,-77.2763,49
Hasson Heights,41.4487,-79.6766,1335
Hastings,40.5961,-98.39,25005
Hastings,44.7318,-92.8538,22050
Hastings,42.6498,-85.2886,7515
Hastings,40.6648,-78.7093,900
Hastings,29.7145,-81.499,608
Hastings,41.0252,-95.4947,121
Hastings,34.2243,-98.1088,109
Hastings-on-Hudson,40.9904,-73.8799,8449
Hasty,38.0999,-102.9639,94
Haswell,38.4525,-103.1649,50
Hat Creek,40.8101,-121.4809,88
Hat Island,48.013,-122.3201,0
Hatboro,40.1775,-75.1055,8219
Hatch,32.6663,-107.1644,1663
Hatch,37.6493,-112.4348,119
Hatfield,34.4861,-94.3792,517
Hatfield,37.903,-87.2219,442
Hatfield,44.4164,-90.7409,194
Hatfield,43.9546,-96.1905,23
Hathaway Pines,38.1919,-120.3655,204
Hatillo,18.4811,-66.8221,4247
Hatley,33.9773,-88.4184,622
Hatley,44.8866,-89.3371,593
Hato Arriba,18.352,-67.0336,804
Hato Candal,18.3732,-65.7906,1613
Hato Viejo,18.3605,-66.4813,919
Hatteras,35.2176,-75.6872,381
Hattiesburg,31.3074,-89.317,82730
Hattieville,35.289,-92.7813,88
Hatton,47.6369,-97.4584,639
Hatton,46.7735,-118.8277,453
Hatton,34.5611,-87.4136,365
Haubstadt,38.2039,-87.5751,1754
Haugan,47.3887,-115.4079,24
Haugen,45.6078,-91.7788,265
Haughton,32.5277,-93.5041,4473
Hauppauge,40.8211,-73.2109,20772
Hauser,47.7667,-117.0133,896
Hauula,21.6111,-157.9118,3473
Havana,40.295,-90.0566,3176
Havana,30.6298,-84.4135,2340
Havana,35.1098,-93.526,320
Havana,26.2507,-98.509,259
Havana,45.9517,-97.6185,74
Havana,37.0921,-95.9418,68
Havelock,34.9078,-76.8987,16471
Havelock,42.833,-94.701,175
Haven,37.9016,-97.7831,1394
Havensville,39.5115,-96.0762,184
Haverford College,40.0081,-75.3065,1575
Haverhill,42.7838,-71.0871,67387
Haverhill,26.691,-80.1217,2687
Haverhill,41.9441,-92.9607,144
Haviland,41.765,-73.8977,3694
Haviland,37.6173,-99.1059,615
Haviland,41.0178,-84.5853,229
Havre,48.5427,-109.6804,9333
Havre de Grace,39.548,-76.1146,14857
Havre North,48.5632,-109.6713,880
Haw River,36.0926,-79.3615,2581
Hawaiian Acres,19.5324,-155.0498,4123
Hawaiian Beaches,19.5447,-154.9288,4503
Hawaiian Gardens,33.8304,-118.0728,13816
Hawaiian Ocean View,19.0959,-155.775,3809
Hawaiian Paradise Park,19.5828,-154.9695,13273
Hawarden,43.0015,-96.4828,2674
Hawesville,37.8962,-86.7561,1221
Hawi,20.2263,-155.8389,1720
Hawk Cove,32.884,-96.0833,387
Hawk Point,38.9715,-91.1318,630
Hawk Run,40.9228,-78.2042,496
Hawk Springs,41.7853,-104.265,59
Hawkeye,42.9378,-91.9504,521
Hawkins,32.5917,-95.2027,1664
Hawkins,45.5115,-90.7148,347
Hawkinsville,32.2965,-83.4815,3986
Hawley,46.877,-96.318,2086
Hawley,41.4765,-75.1779,1104
Hawley,32.6037,-99.8111,580
Hawleyville,41.4288,-73.3506,131
Haworth,40.9622,-73.9976,3321
Haworth,33.8405,-94.6571,267
Hawthorn,41.021,-79.2782,485
Hawthorn Woods,42.2313,-88.0624,9145
Hawthorne,33.9147,-118.3476,85933
Hawthorne,40.9579,-74.1582,19472
Hawthorne,41.1035,-73.7968,4881
Hawthorne,38.5253,-118.626,2876
Hawthorne,29.5938,-82.0944,1603
Haxtun,40.642,-102.6297,957
Hay Springs,42.6833,-102.6897,659
Hayden,47.768,-116.804,16021
Hayden,40.4851,-107.239,2010
Hayden,33.8818,-86.7842,1453
Hayden,32.9995,-110.7814,412
Hayden,38.9714,-85.739,300
Hayden Lake,47.7639,-116.7559,901
Haydenville,39.4807,-82.3238,386
Hayes,30.1112,-92.9236,269
Hayes Center,40.511,-101.0204,258
Hayesville,44.9793,-122.9738,22309
Hayesville,35.0452,-83.8178,1110
Hayesville,40.7752,-82.2596,582
Hayesville,41.2648,-92.2478,62
Hayfield,38.7536,-77.1321,4252
Hayfield,43.8902,-92.8471,1382
Hayfield,43.1786,-93.6949,0
Hayfork,40.561,-123.1298,3198
Haymarket,38.8121,-77.6363,1591
Haynes,34.8909,-90.7926,89
Haynes,45.9739,-102.471,30
Haynesville,32.9667,-93.1376,2281
Hayneville,32.1822,-86.5787,895
Hays,38.8821,-99.3221,21078
Hays,36.2469,-81.1142,1355
Hays,48.0104,-108.6607,967
Hays,30.1214,-97.8725,173
Haysi,37.2151,-82.2931,537
Haystack,35.3612,-107.934,347
Haysville,37.5648,-97.3527,11117
Haysville,38.4856,-86.915,179
Haysville,40.5268,-80.1561,123
Hayti,39.9873,-75.8454,2464
Hayti,36.2323,-89.7475,2145
Hayti,44.658,-97.2049,393
Hayti Heights,36.2311,-89.7682,382
Hayward,37.6328,-122.0766,159201
Hayward,46.0094,-91.4826,2549
Hayward,43.6499,-93.246,219
Hayward,36.3959,-89.6669,91
Haywood,34.8919,-95.9518,173
Haywood City,37.0117,-89.6003,203
Hazard,37.2584,-83.1977,5105
Hazard,41.0916,-99.0773,72
Hazardville,41.9921,-72.5344,6482
Hazel,36.5055,-88.3253,428
Hazel,44.7582,-97.381,132
Hazel Crest,41.5732,-87.6899,13493
Hazel Dell,45.6797,-122.6553,23086
Hazel Green,34.9236,-86.5671,3765
Hazel Green,42.5341,-90.4361,1070
Hazel Green,37.7999,-83.4173,39
Hazel Park,42.4619,-83.0977,14945
Hazel Run,44.7484,-95.7165,74
Hazelton,42.5953,-114.1366,988
Hazelton,46.4858,-100.2811,191
Hazelton,37.0894,-98.4015,89
Hazelwood,38.7931,-90.3899,25214
Hazen,47.299,-101.6259,2509
Hazen,34.7964,-91.5714,1960
Hazen,40.8162,-80.2471,106
Hazlehurst,31.8651,-82.5994,4072
Hazlehurst,31.8646,-90.3929,3547
Hazleton,40.9505,-75.9725,29886
Hazleton,42.6178,-91.9057,698
Hazleton,38.4893,-87.5406,240
Head of the Harbor,40.8981,-73.1624,1378
Headland,31.3501,-85.3523,5124
Headrick,34.627,-99.1373,59
Healdsburg,38.6224,-122.8651,11274
Healdton,34.2335,-97.4867,2635
Healy,63.9454,-149.0151,723
Healy,38.603,-100.6176,419
Healy Lake,64.0281,-144.6331,31
Hearne,30.877,-96.5956,4529
Heart Butte,48.2905,-112.8363,504
Heartland,32.6748,-96.4515,11019
Heartwell,40.5699,-98.7891,91
Heath,40.0241,-82.4413,10545
Heath,32.8439,-96.4674,10218
Heath,31.3579,-86.4673,238
Heath Springs,34.5933,-80.675,825
Heathcote,40.3878,-74.578,6689
Heathrow,28.7754,-81.3721,7033
Heathsville,37.92,-76.4785,101
Heavener,34.8919,-94.6075,2998
Hebbronville,27.3251,-98.6857,4324
Heber,40.507,-111.3986,17438
Heber,32.7325,-115.5294,7308
Heber Springs,35.4995,-92.0292,7101
Heber-Overgaard,34.4141,-110.5696,3216
Hebgen Lake Estates,44.7692,-111.1905,53
Hebo,45.226,-123.8586,353
Hebron,39.0626,-84.709,6637
Hebron,41.3247,-87.2018,3712
Hebron,39.9644,-82.4898,2474
Hebron,40.1685,-97.5866,1641
Hebron,42.4652,-88.4344,1458
Hebron,38.4242,-75.6871,1297
Hebron,40.3389,-76.3997,1038
Hebron,46.9023,-102.0444,739
Hebron,42.9232,-88.6916,381
Hebron,33.0337,-96.8759,245
Hebron Estates,38.0501,-85.6682,1262
Heceta Beach,44.0248,-124.1208,2220
Hecker,38.3054,-89.9934,556
Heckscherville,40.721,-76.2669,315
Hecla,45.8822,-98.152,204
Hector,44.7412,-94.712,1111
Hector,35.4646,-92.9759,377
Hedgesville,39.5544,-77.9944,349
Hedley,34.8674,-100.659,268
Hedrick,41.1713,-92.3079,826
Hedrick,40.3031,-87.4924,116
Hedwig Village,29.7799,-95.5193,2029
Heeia,21.4205,-157.8205,5099
Heeney,39.8712,-106.3002,93
Heflin,33.647,-85.5698,3462
Heflin,32.4565,-93.2683,215
Heidelberg,26.1831,-97.885,2221
Heidelberg,40.3914,-80.0923,1185
Heidelberg,31.8897,-88.9878,709
Heidelberg,44.4931,-93.6265,221
Heidlersburg,39.9471,-77.1496,414
Heil,46.3892,-101.7012,8
Heilwood,40.6219,-78.9152,229
Heimdal,47.7926,-99.6528,41
Heislerville,39.2236,-74.9915,197
Helemano,21.5362,-158.0194,3206
Helen,34.7046,-83.7214,470
Helen,37.6374,-81.313,0
Helena,46.5965,-112.0202,33126
Helena,33.2837,-86.8791,21452
Helena,36.5463,-98.2718,1487
Helena,30.4881,-88.5056,856
Helena,34.2807,-81.6445,571
Helena,41.3403,-83.2921,284
Helena Flats,48.2863,-114.2369,1014
Helena Valley Northeast,46.6974,-111.9428,4398
Helena Valley Northwest,46.7289,-112.0631,5070
Helena Valley Southeast,46.6219,-111.8973,9533
Helena Valley West Central,46.6634,-112.0604,8224
Helena West Side,46.5966,-112.1148,1584
Helena-West Helena,34.5313,-90.6201,9218
Helenville,43.0165,-88.6999,119
Helenwood,36.4227,-84.5429,117
Helix,45.8507,-118.6591,415
Hellertown,40.5812,-75.3378,6119
Helmer,41.5312,-85.1702,19
Helmetta,40.3777,-74.4238,2317
Helmsburg,39.2653,-86.2928,322
Helmville,46.8614,-112.9629,58
Helotes,29.5687,-98.696,9372
Helper,39.6898,-110.8596,2680
Heltonville,38.9278,-86.3755,20
Helvetia,38.7058,-80.1993,16
Hemby Bridge,35.1055,-80.6258,2079
Hemet,33.7341,-116.9969,176009
Hemingford,42.3214,-103.0754,744
Hemingway,33.7534,-79.4462,413
Hemlock,43.4186,-84.2311,1323
Hemlock,42.7938,-77.6073,736
Hemlock,39.5905,-82.1545,285
Hemlock,40.42,-86.0414,137
Hemlock Farms,41.3157,-75.0515,3671
Hemphill,31.3431,-93.8511,1397
Hempstead,30.1006,-96.0777,5899
Henagar,34.6306,-85.7413,2554
Henderson,36.0133,-115.0381,324523
Henderson,37.8397,-87.5798,27994
Henderson,36.3256,-78.4151,14922
Henderson,32.1576,-94.796,13348
Henderson,35.4446,-88.6531,6349
Henderson,32.0102,-81.2655,2591
Henderson,30.3184,-91.8065,1640
Henderson,44.5278,-93.9091,933
Henderson,40.78,-97.8117,918
Henderson,36.3774,-92.2155,494
Henderson,43.0872,-84.1933,330
Henderson,41.0238,-90.3535,253
Henderson,41.1399,-95.4302,205
Henderson,38.8305,-82.136,172
Henderson,39.075,-75.766,148
Henderson Point,30.3153,-89.2864,186
Hendersonville,36.3063,-86.5997,62390
Hendersonville,35.3247,-82.4575,15253
Hendersonville,40.3007,-80.1583,157
Hendley,40.1313,-99.9713,25
Hendricks,44.5084,-96.427,572
Hendricks,39.0755,-79.6299,391
Hendrix,33.7753,-96.4072,85
Hendron,37.035,-88.6427,4840
Hendrum,47.2641,-96.8107,190
Henefer,41.0137,-111.4931,855
Henlawson,37.9,-81.982,376
Henlopen Acres,38.7257,-75.0849,191
Hennepin,41.2589,-89.3216,790
Hennepin,34.5143,-97.349,141
Hennessey,36.1056,-97.8989,2603
Henning,35.682,-89.577,1259
Henning,46.3234,-95.4424,836
Henning,40.3069,-87.701,245
Henrietta,33.8146,-98.1924,3143
Henrietta,35.2569,-81.8012,413
Henrietta,39.2371,-93.9384,345
Henrietta,40.2625,-78.2977,181
Henriette,45.8711,-93.12,34
Henrieville,37.5638,-112.002,292
Henry,41.1172,-89.3569,2478
Henry,36.2011,-88.4114,588
Henry,44.8809,-97.4616,246
Henry,41.998,-104.0461,77
Henry Fork,36.9679,-79.871,843
Henryetta,35.4417,-95.9864,5631
Henryville,38.5394,-85.7653,1804
Hensley,34.5068,-92.2069,27
Hephzibah,33.2906,-82.0994,3688
Hepler,37.6637,-94.9697,118
Heppner,45.3547,-119.556,1420
Hepzibah,39.3309,-80.3341,281
Herald,38.2913,-121.2318,919
Herald Harbor,39.0516,-76.5746,2507
Herbst,40.5145,-85.7815,323
Herbster,46.8422,-91.2419,109
Herculaneum,38.2579,-90.3948,4925
Hercules,38.0064,-122.2564,26245
Hereford,34.8225,-102.4001,14874
Herington,38.6862,-96.8669,2105
Heritage Bay,26.2837,-81.6629,752
Heritage Creek,38.0951,-85.6125,1090
Heritage Hills,41.3398,-73.7016,3967
Heritage Lake,39.7288,-86.7122,2913
Heritage Lake,40.5454,-89.3309,1708
Heritage Pines,28.4267,-82.6254,1520
Heritage Village,41.4855,-73.2349,4517
Herkimer,39.8924,-96.709,0
Herlong,40.1417,-120.1397,329
Herman,45.8105,-96.1414,428
Herman,41.6739,-96.2167,355
Hermann,38.6983,-91.4342,2550
Hermansville,45.7093,-87.6079,621
Hermantown,46.8057,-92.2407,10192
Hermanville,31.957,-90.8405,527
Herminie,40.2634,-79.7137,421
Hermiston,45.8326,-119.2854,19406
Hermitage,41.2305,-80.4413,16132
Hermitage,37.9443,-93.3257,683
Hermitage,33.4474,-92.1714,379
Hermleigh,32.6366,-100.7523,418
Hermosa,43.8399,-103.193,296
Hermosa Beach,33.8653,-118.3962,19248
Hernandez,36.0567,-106.1185,802
Hernando,34.85,-89.9921,17580
Hernando,28.9451,-82.3781,8795
Hernando Beach,28.4753,-82.6612,2518
Herndon,38.9699,-77.3867,24529
Herndon,40.7104,-76.8519,303
Herndon,39.9092,-100.7865,105
Heron,48.0637,-115.98,312
Heron Bay,33.3393,-84.1922,4561
Heron Lake,43.7981,-95.3197,591
Herreid,45.8378,-100.0748,549
Herrick,39.2196,-88.9848,405
Herrick,43.115,-99.1882,54
Herricks,40.7567,-73.6635,4077
Herriman,40.4899,-112.017,57336
Herrin,37.7983,-89.0305,12271
Herrings,44.0223,-75.6526,0
Herron,48.5341,-109.7718,36
Herron Island,47.2645,-122.8348,106
Herscher,41.0493,-88.1006,1302
Hersey,43.8513,-85.4419,317
Hershey,40.2806,-76.6458,14334
Hershey,41.1602,-100.9985,671
Hertford,36.1813,-76.4673,1703
Hesperia,34.3975,-117.3147,100141
Hesperia,43.5691,-86.0407,1007
Hessen Cassel,40.9778,-85.0791,176
Hessmer,31.0534,-92.1214,904
Hesston,38.1401,-97.427,3747
Hessville,41.4031,-83.243,67
Hester,30.0277,-90.771,756
Hetland,44.3772,-97.2347,10
Hettick,39.3557,-90.0372,135
Hettinger,46.0034,-102.635,1141
Heuvelton,44.617,-75.4047,654
Hewitt,31.452,-97.196,16244
Hewitt,41.1601,-74.3311,2797
Hewitt,44.6425,-90.1048,791
Hewitt,46.324,-95.0902,268
Hewlett,40.6422,-73.6942,7599
Hewlett Bay Park,40.6346,-73.6953,380
Hewlett Harbor,40.6327,-73.6843,1111
Hewlett Neck,40.6246,-73.6981,549
Heyburn,42.5599,-113.7624,3678
Heyworth,40.3138,-88.9928,2818
Hi-Nella,39.8367,-75.022,984
Hialeah,25.8696,-80.3045,221901
Hialeah Gardens,25.8878,-80.3569,22634
Hiawassee,34.9495,-83.7531,1300
Hiawatha,42.0547,-91.6911,7178
Hiawatha,39.8519,-95.538,3223
Hibbing,47.398,-92.9486,16100
Hibernia,40.9423,-74.5011,136
Hickam Housing,21.3311,-157.9474,9195
Hickman,40.6248,-96.6307,2834
Hickman,36.565,-89.1836,2033
Hickman,37.6193,-120.7513,749
Hickman,36.1451,-85.9413,353
Hickory,35.741,-81.3223,200500
Hickory,40.2957,-80.3052,652
Hickory,32.3167,-89.0217,472
Hickory,34.5569,-96.8584,142
Hickory,36.8174,-88.6485,53
Hickory Corners,42.4363,-85.3793,151
Hickory Creek,33.1109,-97.0308,5161
Hickory Flat,34.616,-89.1913,714
Hickory Grove,34.9785,-81.418,559
Hickory Hill,38.2877,-85.5679,144
Hickory Hills,41.7248,-87.828,14718
Hickory Hills,41.0347,-75.8221,328
Hickory Ridge,35.4029,-90.9946,302
Hickory Valley,35.155,-89.126,134
Hickox,31.1471,-81.9952,304
Hicksville,40.7637,-73.5245,43868
Hicksville,41.2944,-84.7648,3228
Hico,31.9859,-98.0291,1806
Hico,38.1166,-81.0112,97
Hidalgo,26.109,-98.2464,14250
Hidalgo,39.1559,-88.1491,75
Hidden Hills,34.1637,-118.6612,2079
Hidden Lake,40.1055,-105.4777,30
Hidden Lake Colony,48.5987,-112.6031,0
Hidden Meadows,33.2237,-117.1198,3899
Hidden Springs,43.7201,-116.2508,3490
Hidden Valley,39.1672,-84.8444,5625
Hidden Valley Lake,38.8005,-122.5505,5896
Hiddenite,35.9053,-81.086,237
Hide-A-Way Hills,39.6551,-82.466,908
Hide-A-Way Lake,30.574,-89.6418,2615
Hideaway,32.489,-95.4578,3259
Hideout,40.6437,-111.4014,1111
Higbee,39.3059,-92.5132,483
Higden,35.5667,-92.2049,129
Higganum,41.4905,-72.558,1549
Higgins,36.121,-100.0274,499
Higginson,35.1968,-91.7152,901
Higginsport,38.79,-83.9673,374
Higginsville,39.0652,-93.727,4775
Higgston,32.2164,-82.467,400
High Amana,41.8011,-91.9418,80
High Bridge,40.6684,-74.894,3584
High Bridge,47.7968,-122.0281,3147
High Bridge,37.8299,-84.7096,65
High Falls,41.8255,-74.1201,624
High Forest,43.8462,-92.548,132
High Hill,38.8754,-91.3776,252
High Point,35.991,-79.9937,171342
High Point,28.5475,-82.5206,3618
High Ridge,38.4608,-90.5338,4209
High Rolls,32.9388,-105.8214,1463
High Shoals,35.3957,-81.2048,565
High Springs,29.807,-82.5955,6396
Highfield-Cascade,39.7136,-77.4946,1079
Highfill,36.2767,-94.3237,1899
Highgate Center,44.9375,-73.0421,410
Highgate Springs,44.9782,-73.1056,2
Highgrove,34.0106,-117.3098,7164
Highland,34.1113,-117.165,56690
Highland,41.5483,-87.4588,23749
Highland,40.4276,-111.7957,19625
Highland,38.7602,-89.6812,10268
Highland,41.7208,-73.9625,6321
Highland,36.2657,-91.5186,1124
Highland,39.8603,-95.2649,1047
Highland,43.0475,-90.3801,934
Highland,39.1814,-76.957,785
Highland,39.344,-83.6001,165
Highland Acres,39.1163,-75.5216,3661
Highland Beach,26.4087,-80.0661,4264
Highland Beach,38.9312,-76.466,80
Highland City,27.9633,-81.8781,12732
Highland Falls,41.3643,-73.9682,3696
Highland Haven,30.6074,-98.3951,452
Highland Heights,41.5518,-81.4691,8619
Highland Heights,39.0354,-84.4567,6531
Highland Hills,41.4507,-81.5191,704
Highland Holiday,39.1949,-83.4703,1004
Highland Lake,33.8876,-86.4244,516
Highland Lakes,33.3973,-86.6495,5673
Highland Lakes,41.1716,-74.4643,3941
Highland Meadows,34.94,-107.1656,332
Highland Park,42.1823,-87.8104,30229
Highland Park,40.5006,-74.4283,14981
Highland Park,42.4052,-83.0977,8798
Highland Park,32.8311,-96.8012,8774
Highland Park,40.6216,-77.5707,1417
Highland Park,27.8615,-81.5619,201
Highland Springs,37.5516,-77.3285,15091
Highland Village,33.0897,-97.0615,16004
Highland-on-the-Lake,42.7012,-78.9819,3701
Highlands,29.813,-95.0577,7339
Highlands,40.4036,-73.9898,4575
Highlands,37.5201,-122.3459,2535
Highlands,35.0538,-83.1976,1276
Highlands Ranch,39.5419,-104.9708,101437
Highlandville,36.9417,-93.2832,1049
Highmore,44.5214,-99.4394,717
Highpoint,39.2892,-84.3472,884
Highspire,40.2085,-76.7851,2729
Hightstown,40.2686,-74.5253,5869
Hightsville,34.2667,-77.9344,707
Highwood,42.206,-87.8128,5243
Highwood,47.5992,-110.7698,209
Hiko,37.6063,-115.2018,9
Hilbert,44.1415,-88.1611,1117
Hilda,33.274,-81.2466,506
Hildale,37.017,-112.9787,1301
Hildebran,35.7182,-81.421,1860
Hildreth,40.3378,-99.0458,444
Hilger,47.2557,-109.3571,0
Hilham,36.41,-85.4421,317
Hill 'n Dale,28.519,-82.2918,3722
Hill City,39.367,-99.846,1536
Hill City,43.9337,-103.5694,699
Hill City,46.9831,-93.5959,543
Hill Country Village,29.5831,-98.4893,905
Hill View Heights,43.8159,-104.1517,249
Hillandale,39.0249,-76.9737,4901
Hillburn,41.1263,-74.1706,1170
